Rep	JarID	Picture	Count	very_small	pinpricks_present	clouds_present	image_quadrant	Area_counted	Area_unit	Notes	zoosp_dens_perimage
Rep8	24	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep8	24	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	7	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	12	1	169	TRUE	TRUE	FALSE	10	0.16651143	mm2		1014.94534038895
Rep9	12	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	12	3	174	TRUE	TRUE	FALSE	10	0.16651143	mm2		1044.97330903951
Rep9	12	4	60	FALSE	FALSE	FALSE	10	0.16651143	mm2	COULD BE BUT NO CERTAINTY	360.335623806726
Rep9	12	5	71	TRUE	FALSE	FALSE	10	0.16651143	mm2	THESE ARE VERY VERY SMALL	426.397154837959
Rep9	12	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	12	7	0	FALSE	TRUE	FALSE	10	0.16651143	mm2		0
Rep9	12	8	18	FALSE	FALSE	FALSE	10	0.16651143	mm2	IF TRUE, VERY SMALL. COULD JUST BE RESIDUAL STAINING	108.100687142018
Rep9	12	9	50	TRUE	FALSE	FALSE	10	0.16651143	mm2		300.279686505605
Rep9	12	10	0	TRUE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	12	11	0	TRUE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	12	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	12	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	12	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	12	15	11	TRUE	TRUE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep9	13	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	13	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	14	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	1	378	FALSE	FALSE	FALSE	10	0.16651143	mm2		2270.11442998237
Rep9	15	2	39	FALSE	FALSE	FALSE	10	0.16651143	mm2		234.218155474372
Rep9	15	5	134	FALSE	FALSE	FALSE	10	0.16651143	mm2		804.749559835022
Rep9	15	7	116	TRUE	FALSE	FALSE	10	0.16651143	mm2	SEE ABOVE NOTES	696.648872693004
Rep9	15	8	439	FALSE	FALSE	TRUE	10	0.16651143	mm2		2636.45564751921
Rep9	15	9	92	FALSE	FALSE	FALSE	10	0.16651143	mm2		552.514623170313
Rep9	15	10	138	FALSE	FALSE	FALSE	10	0.16651143	mm2		828.77193475547
Rep9	15	11	624	FALSE	FALSE	FALSE	10	0.16651143	mm2		3747.49048758995
Rep9	15	12	62	FALSE	FALSE	FALSE	10	0.16651143	mm2	LOOKS LIKE HALF OF THE PIC OUT OF FOCUS	372.34681126695
Rep9	15	13	0	FALSE	TRUE	FALSE	10	0.16651143	mm2	NO APPARENT DYE, SOME WEIRD DISTORTION THOUGH	0
Rep9	15	15	143	FALSE	FALSE	FALSE	10	0.16651143	mm2		858.79990340603
Rep9	15	16	74	TRUE	FALSE	FALSE	10	0.16651143	mm2		444.413936028295
Rep9	15	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	20	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	15	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep9	26	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	1	1	270	FALSE	FALSE	FALSE	10	0.16651143	mm2		1621.51030713027
Rep10	1	2	230	FALSE	FALSE	FALSE	10	0.16651143	mm2		1381.28655792578
Rep10	1	3	102	FALSE	FALSE	FALSE	10	0.16651143	mm2	BEAUTIFUL TEXTBOOK SPORANGIA	612.570560471434
Rep10	1	4	647	FALSE	FALSE	TRUE	10	0.16651143	mm2		3885.61914338253
Rep10	1	5	159	FALSE	FALSE	FALSE	10	0.16651143	mm2		954.889403087824
Rep10	1	6	464	FALSE	FALSE	FALSE	10	0.16651143	mm2		2786.59549077202
Rep10	1	7	403	FALSE	FALSE	FALSE	10	0.16651143	mm2		2420.25427323518
Rep10	1	8	150	FALSE	FALSE	FALSE	10	0.16651143	mm2		900.839059516815
Rep10	1	9	216	FALSE	FALSE	FALSE	10	0.16651143	mm2		1297.20824570421
Rep10	1	10	230	FALSE	FALSE	FALSE	10	0.16651143	mm2		1381.28655792578
Rep10	1	11	566	FALSE	FALSE	FALSE	10	0.16651143	mm2		3399.16605124345
Rep10	1	12	706	FALSE	FALSE	FALSE	10	0.16651143	mm2		4239.94917345914
Rep10	1	13	424	FALSE	FALSE	FALSE	10	0.16651143	mm2		2546.37174156753
Rep10	1	14	595	FALSE	FALSE	FALSE	10	0.16651143	mm2		3573.3282694167
Rep10	1	15	716	FALSE	FALSE	FALSE	10	0.16651143	mm2		4300.00511076026
Rep10	1	16	679	FALSE	FALSE	FALSE	10	0.16651143	mm2		4077.79814274612
Rep10	3	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	3	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	6	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	16	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	23	1	292	TRUE	TRUE	FALSE	10	0.16651143	mm2	new method: For ones like this with HIGH density and high blur, I will find the avg sporangia size and block out the area of each structure assuming constant size. Its not perfect, but its the best choice	1753.63336919273
Rep10	23	2	47	TRUE	TRUE	FALSE	10	0.16651143	mm2		282.262905315269
Rep10	23	3	29	TRUE	FALSE	FALSE	10	0.16651143	mm2		174.162218173251
Rep10	23	4	111	TRUE	TRUE	FALSE	10	0.16651143	mm2		666.620904042443
Rep10	23	5	281	TRUE	TRUE	FALSE	10	0.16651143	mm2		1687.5718381615
Rep10	23	6	442	TRUE	TRUE	FALSE	10	0.16651143	mm2		2654.47242870955
Rep10	23	7	285	TRUE	FALSE	FALSE	10	0.16651143	mm2		1711.59421308195
Rep10	23	9	218	TRUE	FALSE	FALSE	10	0.16651143	mm2		1309.21943316444
Rep10	23	11	154	TRUE	FALSE	FALSE	10	0.16651143	mm2		924.861434437264
Rep10	23	12	118	TRUE	FALSE	FALSE	10	0.16651143	mm2		708.660060153228
Rep10	23	13	178	TRUE	FALSE	FALSE	10	0.16651143	mm2		1068.99568395995
Rep10	23	15	111	TRUE	FALSE	FALSE	10	0.16651143	mm2		666.620904042443
Rep10	25	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2	VERY SMALL POTENTIAL SPORANGIA, BUT I THINK ITS JUST RESIDUAL STAIN	0
Rep10	25	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	25	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep10	27	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	2	1	57	FALSE	FALSE	FALSE	10	0.16651143	mm2		342.31884261639
Rep11	2	2	182	FALSE	FALSE	FALSE	10	0.16651143	mm2		1093.0180588804
Rep11	2	3	221	TRUE	FALSE	FALSE	10	0.16651143	mm2	Some by area but general by just luminescent blobs	1327.23621435477
Rep11	2	4	216	TRUE	FALSE	FALSE	10	0.16651143	mm2		1297.20824570421
Rep11	2	5	37	FALSE	FALSE	FALSE	10	0.16651143	mm2		222.206968014148
Rep11	2	6	70	FALSE	FALSE	FALSE	10	0.16651143	mm2	single sporangia dotted throughout, kinda interesting	420.391561107847
Rep11	2	7	69	FALSE	FALSE	FALSE	10	0.16651143	mm2		414.385967377735
Rep11	2	8	88	FALSE	FALSE	FALSE	10	0.16651143	mm2		528.492248249865
Rep11	2	9	88	FALSE	FALSE	FALSE	10	0.16651143	mm2		528.492248249865
Rep11	2	10	307	FALSE	FALSE	FALSE	10	0.16651143	mm2		1843.71727514442
Rep11	2	11	343	TRUE	TRUE	FALSE	10	0.16651143	mm2		2059.91864942845
Rep11	2	12	378	FALSE	FALSE	FALSE	10	0.16651143	mm2		2270.11442998237
Rep11	2	13	24	FALSE	FALSE	FALSE	10	0.16651143	mm2		144.13424952269
Rep11	2	14	185	FALSE	FALSE	FALSE	10	0.16651143	mm2		1111.03484007074
Rep11	2	15	115	FALSE	FALSE	FALSE	10	0.16651143	mm2		690.643278962892
Rep11	2	16	604	FALSE	FALSE	FALSE	10	0.16651143	mm2		3627.37861298771
Rep11	8	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	8	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	11	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	21	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	21	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	21	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	21	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	21	6	0	FALSE	TRUE	FALSE	10	0.16651143	mm2	ALL PINPRICK	0
Rep11	21	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	21	8	142	FALSE	TRUE	FALSE	10	0.16651143	mm2	same as above but some clustering so I can measure by area	852.794309675918
Rep11	21	9	187	FALSE	TRUE	FALSE	10	0.16651143	mm2		1123.04602753096
Rep11	21	10	171	FALSE	TRUE	FALSE	10	0.16651143	mm2		1026.95652784917
Rep11	21	11	0	FALSE	TRUE	FALSE	10	0.16651143	mm2	insane amount of pinpricks	0
Rep11	21	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	21	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	21	14	0	FALSE	TRUE	FALSE	10	0.16651143	mm2	very conservative ,measure by area	0
Rep11	21	15	268	FALSE	FALSE	FALSE	10	0.16651143	mm2		1609.49911967004
Rep11	21	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	24	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	25	1	43	TRUE	TRUE	FALSE	10	0.16651143	mm2		258.24053039482
Rep11	25	2	69	TRUE	TRUE	FALSE	10	0.16651143	mm2		414.385967377735
Rep11	25	3	8	TRUE	TRUE	FALSE	10	0.16651143	mm2		48.0447498408968
Rep11	25	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	25	5	9	TRUE	TRUE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep11	25	6	163	TRUE	TRUE	FALSE	10	0.16651143	mm2	probably a little bit higher count, but hard to tell for sure	978.911778008273
Rep11	25	7	8	FALSE	FALSE	FALSE	10	0.16651143	mm2	check this one for me, could just be weird debris	48.0447498408968
Rep11	25	8	4	TRUE	FALSE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep11	25	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	25	10	4	FALSE	FALSE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep11	25	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	25	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	25	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	25	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	25	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
